antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str
"frozenset({'review_bin_70-75', 'Romance', 'Dating Sim'})",frozenset({'Visual Novel'}),0.003432854623330814,0.07832577475434618,0.003054925673973293,0.8899082568807339,11.361627250694436,1.0,0.002786044675981868,8.371874212648022,0.915125932968025,0.03881552621048419,0.8805524337084252,0.46445553575842086,"Dating Sim, Romance, review_bin_70-75",Visual Novel
"frozenset({'review_bin_70-75', 'Visual Novel', 'Dating Sim'})",frozenset({'Romance'}),0.004377676996724616,0.03209246661627614,0.003054925673973293,0.697841726618705,21.74472080824055,1.0,0.0029144352210990682,3.2033130271508954,0.9582065449389378,0.09142318567389254,0.6878232031886611,0.3965165453505694,"Dating Sim, Visual Novel, review_bin_70-75",Romance
"frozenset({'review_bin_70-75', 'Romance', 'Visual Novel'})",frozenset({'Dating Sim'}),0.005700428319475938,0.029163517258755354,0.003054925673973293,0.5359116022099447,18.37609632113409,1.0,0.0028886811342959586,2.0919214687638723,0.9510026002592095,0.09603960396039606,0.5219705830587869,0.32033161104017754,"Romance, Visual Novel, review_bin_70-75",Dating Sim
"frozenset({'review_bin_70-75', 'Dating Sim'})","frozenset({'Romance', 'Visual Novel'})",0.005763416477702192,0.023494583018392544,0.003054925673973293,0.5300546448087431,22.56071726805256,1.0,0.0029195166070683475,2.077912689623653,0.9612150507822336,0.11658653846153846,0.5187478256455915,0.3300407272301088,"Dating Sim, review_bin_70-75","Romance, Visual Novel"
"frozenset({'review_bin_70-75', 'Interactive Fiction', 'Dating Sim'})",frozenset({'Visual Novel'}),0.001417233560090703,0.07832577475434618,0.0012597631645250692,0.8888888888888888,11.348612786489745,1.0,0.0011487572479231046,8.295068027210881,0.9131776894692024,0.01605136436597111,0.8794464377242439,0.4524862618951883,"Dating Sim, Interactive Fiction, review_bin_70-75",Visual Novel
"frozenset({'review_bin_70-75', 'Interactive Fiction', 'Romance'})",frozenset({'Dating Sim'}),0.0017951625094482237,0.029163517258755354,0.001070798689846309,0.5964912280701755,20.453336364669777,1.0,0.001018445437019745,2.4059860659239547,0.9528186854486234,0.035827186512118026,0.5843699952534942,0.31660414535258236,"Interactive Fiction, Romance, review_bin_70-75",Dating Sim
"frozenset({'review_bin_70-75', 'Interactive Fiction', 'Dating Sim'})",frozenset({'Romance'}),0.001417233560090703,0.03209246661627614,0.001070798689846309,0.7555555555555556,23.54308145240432,1.0,0.001025316169131632,3.9596217274788716,0.9588836386101419,0.03300970873786408,0.7474506231087106,0.394460800348926,"Dating Sim, Interactive Fiction, review_bin_70-75",Romance
"frozenset({'review_bin_70-75', 'Interactive Fiction', 'Romance', 'Visual Novel'})",frozenset({'Dating Sim'}),0.0015747039556563366,0.029163517258755354,0.0010393046107331821,0.66,22.631015118790497,1.0,0.0009933807047449682,2.8554014198271904,0.9573203487783009,0.03499469777306469,0.6497865438266399,0.3478185745140389,"Interactive Fiction, Romance, Visual Novel, review_bin_70-75",Dating Sim
"frozenset({'review_bin_70-75', 'Interactive Fiction', 'Romance', 'Dating Sim'})",frozenset({'Visual Novel'}),0.001070798689846309,0.07832577475434618,0.0010393046107331821,0.9705882352941175,12.391683814659759,1.0,0.0009554334737450312,31.336923658352102,0.9202861581321762,0.013263665594855305,0.9680887629270056,0.49192861704392243,"Dating Sim, Interactive Fiction, Romance, review_bin_70-75",Visual Novel
"frozenset({'review_bin_70-75', 'Dating Sim', 'Interactive Fiction', 'Visual Novel'})",frozenset({'Romance'}),0.0012597631645250692,0.03209246661627614,0.0010393046107331821,0.825,25.706967615309125,1.0,0.000998875703431247,5.530900190764135,0.9623123260862918,0.03216374269005848,0.8191976051800995,0.42869234543670265,"Dating Sim, Interactive Fiction, Visual Novel, review_bin_70-75",Romance
"frozenset({'review_bin_70-75', 'Interactive Fiction', 'Romance'})","frozenset({'Dating Sim', 'Visual Novel'})",0.0017951625094482237,0.02141597379692618,0.0010393046107331821,0.5789473684210527,27.03343653250774,1.0,0.0010008594574696147,2.3241370622323005,0.9647406387586227,0.04687499999999999,0.5697327768442735,0.3137383900928793,"Interactive Fiction, Romance, review_bin_70-75","Dating Sim, Visual Novel"
"frozenset({'review_bin_70-75', 'Interactive Fiction', 'Dating Sim'})","frozenset({'Romance', 'Visual Novel'})",0.001417233560090703,0.023494583018392544,0.0010393046107331821,0.7333333333333333,31.21286863270777,1.0,0.001006007299199179,3.6618953136810273,0.9693357073430874,0.04353562005277044,0.7269173708314519,0.3887846291331546,"Dating Sim, Interactive Fiction, review_bin_70-75","Romance, Visual Novel"
"frozenset({'review_bin_60-65', 'Dating Sim'})",frozenset({'Visual Novel'}),0.002928949357520786,0.07832577475434618,0.001889644746787604,0.6451612903225806,8.236896377290945,1.0,0.001660232519143544,2.597445543874115,0.8811759689187908,0.023809523809523808,0.6150063656354888,0.3346433713374061,"Dating Sim, review_bin_60-65",Visual Novel
"frozenset({'review_bin_60-65', 'Romance', 'Dating Sim'})",frozenset({'Visual Novel'}),0.001385739480977576,0.07832577475434618,0.001165280927185689,0.8409090909090909,10.736045619037176,1.0,0.0010567418087304348,5.793380844401254,0.908114245190062,0.01483560545308741,0.8273892176506221,0.42789322659648354,"Dating Sim, Romance, review_bin_60-65",Visual Novel
"frozenset({'review_bin_60-65', 'Visual Novel', 'Dating Sim'})",frozenset({'Romance'}),0.001889644746787604,0.03209246661627614,0.001165280927185689,0.6166666666666666,19.215309126594697,1.0,0.0011046375662327862,2.5249761740444963,0.9497528577422557,0.035508637236084446,0.6039566589659323,0.3264883873078181,"Dating Sim, Visual Novel, review_bin_60-65",Romance
"frozenset({'review_bin_75-80', 'Dating Sim'})",frozenset({'Visual Novel'}),0.0046926177878558835,0.07832577475434618,0.003495842781557067,0.7449664429530201,9.511127662502732,1.0,0.003128289857697229,3.613933146357957,0.8990790303007498,0.04396039603960396,0.7232931657831639,0.39479926490232425,"Dating Sim, review_bin_75-80",Visual Novel
"frozenset({'review_bin_75-80', 'Romance'})",frozenset({'Dating Sim'}),0.005039052658100277,0.029163517258755354,0.0025195263290501385,0.5,17.144708423326133,1.0,0.002372569829887854,1.9416729654824894,0.9464421372499365,0.07952286282306163,0.48498021150976445,0.29319654427645786,"Romance, review_bin_75-80",Dating Sim
"frozenset({'review_bin_75-80', 'Dating Sim'})",frozenset({'Romance'}),0.0046926177878558835,0.03209246661627614,0.0025195263290501385,0.5369127516778522,16.73018026621704,1.0,0.00236892864935043,2.090119166292389,0.9446607125905768,0.07352941176470587,0.5215583799588444,0.3077105465945689,"Dating Sim, review_bin_75-80",Romance
"frozenset({'review_bin_75-80', 'Romance', 'Dating Sim'})",frozenset({'Visual Novel'}),0.0025195263290501385,0.07832577475434618,0.0021730914588057445,0.8625,11.011700844390832,1.0,0.0019757476070689185,6.703085274513848,0.9114840155067705,0.027622097678142513,0.850814966683752,0.4451221351025332,"Dating Sim, Romance, review_bin_75-80",Visual Novel
"frozenset({'review_bin_75-80', 'Visual Novel', 'Dating Sim'})",frozenset({'Romance'}),0.003495842781557067,0.03209246661627614,0.0021730914588057445,0.6216216216216216,19.369705328488447,1.0,0.0020609012410428744,2.5580413382284126,0.9516999819991397,0.06503298774740811,0.6090759030921071,0.3446675330875527,"Dating Sim, Visual Novel, review_bin_75-80",Romance
"frozenset({'review_bin_75-80', 'Romance', 'Visual Novel'})",frozenset({'Dating Sim'}),0.003842277651801461,0.029163517258755354,0.0021730914588057445,0.5655737704918034,19.393194773926286,1.0,0.0020610371281945027,2.2347556772534314,0.9520937286652279,0.07048008171603677,0.5525237903281561,0.3200439046843466,"Romance, Visual Novel, review_bin_75-80",Dating Sim
"frozenset({'Interactive Fiction', 'review_bin_75-80', 'Dating Sim'})",frozenset({'Visual Novel'}),0.0010078105316200555,0.07832577475434618,0.000818846056941295,0.8124999999999999,10.373341375150783,1.0,0.0007399085162465647,4.915595867976817,0.9045106217867882,0.010429201764941838,0.7965658636596615,0.41147718134298344,"Dating Sim, Interactive Fiction, review_bin_75-80",Visual Novel
"frozenset({'review_bin_65-70', 'Dating Sim'})",frozenset({'Visual Novel'}),0.003432854623330814,0.07832577475434618,0.0024250440917107582,0.7064220183486237,9.01902369385022,1.0,0.002156163093719333,3.1394528297430067,0.8921859987498517,0.03056768558951965,0.6814731565558004,0.36869150776699383,"Dating Sim, review_bin_65-70",Visual Novel
"frozenset({'review_bin_65-70', 'Dating Sim'})",frozenset({'Romance'}),0.003432854623330814,0.03209246661627614,0.001889644746787604,0.5504587155963303,17.152271970181236,1.0,0.0017794759743898305,2.15310043140461,0.9449425360005899,0.056179775280898875,0.5355534811965861,0.30466998586489724,"Dating Sim, review_bin_65-70",Romance
"frozenset({'review_bin_65-70', 'Romance', 'Dating Sim'})",frozenset({'Visual Novel'}),0.001889644746787604,0.07832577475434618,0.001417233560090703,0.75,9.575392038600723,1.0,0.0012692256712880836,3.686696900982615,0.8972611384576551,0.017985611510791366,0.728754484879549,0.38404704463208683,"Dating Sim, Romance, review_bin_65-70",Visual Novel
"frozenset({'review_bin_65-70', 'Visual Novel', 'Dating Sim'})",frozenset({'Romance'}),0.0024250440917107582,0.03209246661627614,0.001417233560090703,0.5844155844155844,18.210366669640464,1.0,0.0013394079135344778,2.3290275022045854,0.9473836709637815,0.042816365366317784,0.5706362423571937,0.31428826325784126,"Dating Sim, Visual Novel, review_bin_65-70",Romance
"frozenset({'review_bin_70-75', 'Choose Your Own Adventure', 'Dating Sim'})",frozenset({'Visual Novel'}),0.001165280927185689,0.07832577475434618,0.001070798689846309,0.9189189189189191,11.732011867114402,1.0,0.000979527158418027,11.36731544469642,0.9158303270859028,0.013654618473895581,0.9120284815825566,0.46629500429259185,"Choose Your Own Adventure, Dating Sim, review_bin_70-75",Visual Novel
"frozenset({'review_bin_70-75', 'Choose Your Own Adventure', 'Romance'})",frozenset({'Dating Sim'}),0.0012282690854119426,0.029163517258755354,0.000818846056941295,0.6666666666666666,22.85961123110151,1.0,0.0007830254102704882,2.9125094482237337,0.9574307066502696,0.027689030883919063,0.656653474339843,0.3473722102231821,"Choose Your Own Adventure, Romance, review_bin_70-75",Dating Sim
"frozenset({'review_bin_70-75', 'Choose Your Own Adventure', 'Dating Sim'})",frozenset({'Romance'}),0.001165280927185689,0.03209246661627614,0.000818846056941295,0.7027027027027027,21.896188632204336,1.0,0.000781449317687005,3.2556889759270713,0.9554433112213343,0.025242718446601944,0.6928453524295128,0.3641089568469353,"Choose Your Own Adventure, Dating Sim, review_bin_70-75",Romance
"frozenset({'review_bin_45-50', 'Dating Sim'})",frozenset({'Visual Novel'}),0.0012597631645250692,0.07832577475434618,0.0009763164525069287,0.775,9.894571773220749,1.0,0.0008776445266385158,4.096329889980684,0.9000683571498324,0.012419871794871794,0.755879036391594,0.3937324085243265,"Dating Sim, review_bin_45-50",Visual Novel
"frozenset({'review_bin_45-50', 'Romance'})",frozenset({'Dating Sim'}),0.0010393046107331821,0.029163517258755354,0.000818846056941295,0.7878787878787878,27.01590418221088,1.0,0.0007885362789890739,4.576800561494438,0.9639866423182417,0.027867095391211145,0.7815067563980819,0.40797827082924276,"Romance, review_bin_45-50",Dating Sim
"frozenset({'review_bin_45-50', 'Dating Sim'})",frozenset({'Romance'}),0.0012597631645250692,0.03209246661627614,0.000818846056941295,0.65,20.25397448478901,1.0,0.0007784171496393598,2.7654500953820684,0.9518260498331134,0.025169409486931266,0.6383952103601992,0.3377576054955839,"Dating Sim, review_bin_45-50",Romance
"frozenset({'review_bin_85-90', 'Dating Sim'})",frozenset({'Visual Novel'}),0.001889644746787604,0.07832577475434618,0.0016061980347694634,0.85,10.85211097708082,1.0,0.0014581901459668441,6.144494834971025,0.9095707953760832,0.02043269230769231,0.8372526909277294,0.4352533172496984,"Dating Sim, review_bin_85-90",Visual Novel
"frozenset({'review_bin_85-90', 'Romance'})",frozenset({'Dating Sim'}),0.0022990677752582514,0.029163517258755354,0.001165280927185689,0.5068493150684932,17.379567442823753,1.0,0.0010982320244428967,1.9686406455586352,0.9446329438122109,0.03846153846153846,0.49203527710552114,0.27340305926210834,"Romance, review_bin_85-90",Dating Sim
"frozenset({'review_bin_85-90', 'Dating Sim'})",frozenset({'Romance'}),0.001889644746787604,0.03209246661627614,0.001165280927185689,0.6166666666666666,19.215309126594697,1.0,0.0011046375662327862,2.5249761740444963,0.9497528577422557,0.035508637236084446,0.6039566589659323,0.3264883873078181,"Dating Sim, review_bin_85-90",Romance
"frozenset({'review_bin_85-90', 'Romance', 'Dating Sim'})",frozenset({'Visual Novel'}),0.001165280927185689,0.07832577475434618,0.0011022927689594356,0.9459459459459459,12.07707103967659,1.0,0.0010110212375311536,17.050973167044596,0.918268507466048,0.014061872237846525,0.9413523210550376,0.48000956324237387,"Dating Sim, Romance, review_bin_85-90",Visual Novel
"frozenset({'review_bin_85-90', 'Visual Novel', 'Dating Sim'})",frozenset({'Romance'}),0.0016061980347694634,0.03209246661627614,0.0011022927689594356,0.6862745098039215,21.3842867863534,1.0,0.0010507459121494682,3.085205262660619,0.9547702415876921,0.033816425120772944,0.6758724574657246,0.36031095460755447,"Dating Sim, Visual Novel, review_bin_85-90",Romance
"frozenset({'review_bin_85-90', 'Romance', 'Visual Novel'})",frozenset({'Dating Sim'}),0.0017006802721088435,0.029163517258755354,0.0011022927689594356,0.6481481481481481,22.22462203023758,1.0,0.0010526949504921646,2.75921947726459,0.9566317838890243,0.037037037037037035,0.6375786673587232,0.34297256219502437,"Romance, Visual Novel, review_bin_85-90",Dating Sim
"frozenset({'review_bin_85-90', 'Dating Sim'})","frozenset({'Romance', 'Visual Novel'})",0.001889644746787604,0.023494583018392544,0.0011022927689594356,0.5833333333333333,24.828418230563,1.0,0.001057896353580765,2.3436130007558575,0.9615405420024884,0.04539559014267185,0.5733083919241436,0.3151251117068811,"Dating Sim, review_bin_85-90","Romance, Visual Novel"
"frozenset({'review_bin_80-85', 'Dating Sim'})",frozenset({'Visual Novel'}),0.0036848072562358277,0.07832577475434618,0.0030864197530864196,0.8376068376068375,10.693885125730722,1.0,0.0027978043699213116,5.675572860723233,0.9098412053299271,0.03910614525139665,0.8238063320585103,0.43850587155774123,"Dating Sim, review_bin_80-85",Visual Novel
"frozenset({'Romance', 'review_bin_80-85'})",frozenset({'Dating Sim'}),0.0038107835726883346,0.029163517258755354,0.002362055933484505,0.6198347107438017,21.25377077271835,1.0,0.0022509200809930274,2.553722052428057,0.9565949016260421,0.0771604938271605,0.6084147062718871,0.3504141156310801,"Romance, review_bin_80-85",Dating Sim
"frozenset({'review_bin_80-85', 'Dating Sim'})",frozenset({'Romance'}),0.0036848072562358277,0.03209246661627614,0.002362055933484505,0.6410256410256411,19.974333811429005,1.0,0.002243801379626345,2.6963138429975166,0.9534490279753439,0.0706880301602262,0.6291232926771274,0.35731360559623565,"Dating Sim, review_bin_80-85",Romance
"frozenset({'Romance', 'review_bin_80-85', 'Dating Sim'})",frozenset({'Visual Novel'}),0.002362055933484505,0.07832577475434618,0.0020786092214663643,0.8799999999999999,11.235126658624848,1.0,0.00189359936046309,7.680618543713774,0.9131503499814893,0.026442307692307696,0.8698021527421834,0.45326899879372734,"Dating Sim, Romance, review_bin_80-85",Visual Novel
"frozenset({'Visual Novel', 'review_bin_80-85', 'Dating Sim'})",frozenset({'Romance'}),0.0030864197530864196,0.03209246661627614,0.0020786092214663643,0.673469387755102,20.98527968596663,1.0,0.0019795583985766233,2.964216820987654,0.9552959939956845,0.06279733587059942,0.6626427618520808,0.3691193847509563,"Dating Sim, Visual Novel, review_bin_80-85",Romance
"frozenset({'Romance', 'review_bin_80-85', 'Visual Novel'})",frozenset({'Dating Sim'}),0.003054925673973293,0.029163517258755354,0.0020786092214663643,0.6804123711340206,23.330943421433503,1.0,0.0019895168438492294,3.03777867180325,0.9600714138701818,0.06896551724137931,0.6708120939546949,0.37584333459508806,"Romance, Visual Novel, review_bin_80-85",Dating Sim
"frozenset({'review_bin_80-85', 'Dating Sim'})","frozenset({'Romance', 'Visual Novel'})",0.0036848072562358277,0.023494583018392544,0.0020786092214663643,0.5641025641025641,24.00989894823675,1.0,0.0019920362114779562,2.2402183095460404,0.9618949092633303,0.08281053952321203,0.5536149330898734,0.3262872069842579,"Dating Sim, review_bin_80-85","Romance, Visual Novel"
"frozenset({'Romance', 'review_bin_80-85'})","frozenset({'Visual Novel', 'Dating Sim'})",0.0038107835726883346,0.02141597379692618,0.0020786092214663643,0.5454545454545454,25.469518716577536,1.0,0.001996997580327914,2.1528848576467623,0.9644125488708335,0.08979591836734693,0.5355069750023406,0.3212566844919786,"Romance, review_bin_80-85","Dating Sim, Visual Novel"
"frozenset({'review_bin_55-60', 'Dating Sim'})",frozenset({'Visual Novel'}),0.0018266565885613506,0.07832577475434618,0.001291257243638196,0.7068965517241379,9.02508215132482,1.0,0.0011481829511289974,3.144535592014583,0.8908249156953615,0.01637380191693291,0.6819880167553332,0.36169113874908143,"Dating Sim, review_bin_55-60",Visual Novel
"frozenset({'review_bin_65-70', 'Dragons'})",frozenset({'Fantasy'}),0.0012282690854119426,0.11759889140841522,0.0010078105316200555,0.8205128205128205,6.977215607103127,1.0,0.000863367448824383,4.9162347478674,0.8577298741840886,0.00855386260358193,0.7965923005540394,0.4145413593726395,"Dragons, review_bin_65-70",Fantasy
"frozenset({'review_bin_65-70', 'Grand Strategy'})",frozenset({'Turn-Based Strategy'}),0.0020786092214663643,0.045005039052658104,0.0011967750062988158,0.5757575757575758,12.793180227749858,1.0,0.001103227117111507,2.251059550804449,0.9237534757173185,0.026080988332189428,0.5557647510290719,0.30117479907542893,"Grand Strategy, review_bin_65-70",Turn-Based Strategy
"frozenset({'review_bin_65-70', 'Grand Strategy'})",frozenset({'Historical'}),0.0020786092214663643,0.03584026203073822,0.0011337868480725624,0.5454545454545455,15.219044575810834,1.0,0.001059288948915699,2.121151423532376,0.9362389278124935,0.03082191780821918,0.5285579384357721,0.2885444959258668,"Grand Strategy, review_bin_65-70",Historical
"frozenset({'review_bin_70-75', 'Grand Strategy'})",frozenset({'Turn-Based Strategy'}),0.0018266565885613506,0.045005039052658104,0.0010393046107331821,0.5689655172413792,12.64226249366569,1.0,0.0009570958596291833,2.215588309397833,0.9225854812401162,0.02269601100412655,0.5486526103435766,0.2960292946598779,"Grand Strategy, review_bin_70-75",Turn-Based Strategy
"frozenset({'review_bin_65-70', '3D Platformer'})",frozenset({'Platformer'}),0.0036848072562358277,0.09139581758629378,0.002015621063240111,0.5470085470085471,5.985050098075598,1.0,0.0016788450914085296,2.0057865913661064,0.8359975106685634,0.021658206429780037,0.5014424743367552,0.2845311515194355,"3D Platformer, review_bin_65-70",Platformer
"frozenset({'3D Platformer', 'review_bin_80-85'})",frozenset({'Platformer'}),0.0020471151423532377,0.09139581758629378,0.0014487276392038298,0.7076923076923077,7.743158564385305,1.0,0.0012616298770751733,3.108382729310048,0.8726401308450455,0.015748031496062992,0.6782892947606987,0.3617717224195515,"3D Platformer, review_bin_80-85",Platformer
"frozenset({'3D Platformer', 'review_bin_75-80'})",frozenset({'Platformer'}),0.0023935500125976316,0.09139581758629378,0.0014487276392038298,0.6052631578947368,6.622438245855852,1.0,0.0012299671788687854,2.3017972621147225,0.8510352097596865,0.015688949522510234,0.5655568731186719,0.3105571475207661,"3D Platformer, review_bin_75-80",Platformer
"frozenset({'review_bin_70-75', '3D Platformer'})",frozenset({'Platformer'}),0.005165028974552784,0.09139581758629378,0.003054925673973293,0.5914634146341463,6.471449462943974,1.0,0.002582863627987145,2.2240460584454897,0.8498646882738976,0.03267093297406534,0.550369023967536,0.312444319308803,"3D Platformer, review_bin_70-75",Platformer
"frozenset({'review_bin_70-75', '3D Platformer', 'Exploration'})",frozenset({'Atmospheric'}),0.0015432098765432098,0.20011337868480725,0.0008818342151675485,0.5714285714285714,2.855524079320113,1.0,0.0005730172727527224,1.8664021164021163,0.6508059174210642,0.004392156862745098,0.4642097802976612,0.2879176221952426,"3D Platformer, Exploration, review_bin_70-75",Atmospheric
"frozenset({'review_bin_70-75', '3D Platformer', 'Atmospheric'})",frozenset({'Exploration'}),0.0014487276392038298,0.12685815066767447,0.0008818342151675485,0.608695652173913,4.7982384180303095,1.0,0.0006980513060370046,2.231362503849276,0.7927386434293643,0.006920415224913494,0.551843325199325,0.30782349639480155,"3D Platformer, Atmospheric, review_bin_70-75",Exploration
"frozenset({'review_bin_70-75', '3D Platformer', 'Atmospheric'})",frozenset({'Platformer'}),0.0014487276392038298,0.09139581758629378,0.000818846056941295,0.5652173913043478,6.184280705959907,1.0,0.0006864384098963997,2.089789619551524,0.8395159372892294,0.00889801505817933,0.5214829327104211,0.28708836484583344,"3D Platformer, Atmospheric, review_bin_70-75",Platformer
"frozenset({'review_bin_70-75', '3D Platformer', 'Family Friendly'})",frozenset({'Platformer'}),0.0015432098765432098,0.09139581758629378,0.001070798689846309,0.6938775510204083,7.592005513439008,1.0,0.0009297557614723988,2.968106995884775,0.8696245113192108,0.011655810764484057,0.6630849220103987,0.35279680445575895,"3D Platformer, Family Friendly, review_bin_70-75",Platformer
"frozenset({'review_bin_70-75', '3D Platformer', 'Exploration'})",frozenset({'Platformer'}),0.0015432098765432098,0.09139581758629378,0.0009763164525069287,0.6326530612244898,6.922122674017919,1.0,0.0008352735241330185,2.473422496570645,0.856857954828738,0.010616438356164382,0.5957019064124783,0.321667674650839,"3D Platformer, Exploration, review_bin_70-75",Platformer
"frozenset({'3D Platformer', 'review_bin_50-55'})",frozenset({'Platformer'}),0.0016691861929957169,0.09139581758629378,0.0009133282942806753,0.5471698113207547,5.986814558599794,1.0,0.0007607716574680786,2.006500902830268,0.8343589648754285,0.009911141490088858,0.5016199601059481,0.27858145976099763,"3D Platformer, review_bin_50-55",Platformer
"frozenset({'review_bin_55-60', '3D Platformer'})",frozenset({'Platformer'}),0.002110103300579491,0.09139581758629378,0.0011022927689594356,0.5223880597014926,5.715667012970983,1.0,0.000909438152611436,1.9023900069286976,0.8267868978110418,0.01192910702113156,0.47434543055950756,0.26722435376528797,"3D Platformer, review_bin_55-60",Platformer
"frozenset({'review_bin_70-75', '3D Platformer', 'Precision Platformer'})",frozenset({'Platformer'}),0.000944822373393802,0.09139581758629378,0.0008818342151675485,0.9333333333333332,10.211991729841486,1.0,0.0007954814018773994,13.629062736205574,0.9029290172660704,0.009641873278236913,0.9266273830155978,0.4714909257983,"3D Platformer, Precision Platformer, review_bin_70-75",Platformer
"frozenset({'review_bin_70-75', 'Precision Platformer', 'Atmospheric'})",frozenset({'Platformer'}),0.0011337868480725624,0.09139581758629378,0.0009133282942806753,0.8055555555555556,8.813921433494142,1.0,0.0008097049183324964,4.672821509556204,0.8875494148498962,0.009969061533172912,0.785996533795494,0.40777433187839807,"Atmospheric, Precision Platformer, review_bin_70-75",Platformer
"frozenset({'review_bin_65-70', 'Precision Platformer'})",frozenset({'Platformer'}),0.0023935500125976316,0.09139581758629378,0.002015621063240111,0.8421052631578948,9.213827124669013,1.0,0.0017968606029050668,5.754493155286808,0.893606358126026,0.021962937542896365,0.8262227492474689,0.43207950959410935,"Precision Platformer, review_bin_65-70",Platformer
"frozenset({'review_bin_65-70', 'Precision Platformer'})",frozenset({'2D Platformer'}),0.0023935500125976316,0.03489543965734442,0.001291257243638196,0.5394736842105263,15.459718791563747,1.0,0.0012077332636067594,2.095655616744052,0.9375598668223075,0.03587051618547681,0.5228223606922279,0.2882386471594148,"Precision Platformer, review_bin_65-70",2D Platformer
"frozenset({'review_bin_65-70', 'Platformer', 'Precision Platformer'})",frozenset({'2D Platformer'}),0.002015621063240111,0.03489543965734442,0.0011967750062988158,0.5937499999999999,17.01511732851985,1.0,0.0011264390231144482,2.3756419946896132,0.9431297253484635,0.03350970017636684,0.579061153896358,0.3140230144404332,"Platformer, Precision Platformer, review_bin_65-70",2D Platformer
"frozenset({'review_bin_65-70', '2D Platformer', 'Precision Platformer'})",frozenset({'Platformer'}),0.001291257243638196,0.09139581758629378,0.0011967750062988158,0.9268292682926829,10.140828024407051,1.0,0.0010787594948022787,12.417590492987307,0.9025541527180506,0.013080895008605853,0.9194690789195586,0.4699618429678438,"2D Platformer, Precision Platformer, review_bin_65-70",Platformer
"frozenset({'review_bin_65-70', 'Precision Platformer'})","frozenset({'Platformer', '2D Platformer'})",0.0023935500125976316,0.021856890904509953,0.0011967750062988158,0.5,22.87608069164265,1.0,0.0011444594447989809,1.9562862181909801,0.9585806288672811,0.051912568306010924,0.4888273552707837,0.27737752161383283,"Precision Platformer, review_bin_65-70","2D Platformer, Platformer"
"frozenset({'review_bin_70-75', 'Precision Platformer'})",frozenset({'Platformer'}),0.004251700680272109,0.09139581758629378,0.0035903250188964475,0.8444444444444443,9.239421088904201,1.0,0.0032017373590907767,5.84102688694525,0.8955758311234963,0.03900102634279849,0.828797227036395,0.4418638486867294,"Precision Platformer, review_bin_70-75",Platformer
"frozenset({'review_bin_70-75', 'Precision Platformer'})",frozenset({'2D Platformer'}),0.004251700680272109,0.03489543965734442,0.002330561854371378,0.548148148148148,15.708303249097469,1.0,0.0021821968898418525,2.135887141741942,0.9403374339326518,0.06330196749358426,0.5318104686072314,0.30746757587912815,"Precision Platformer, review_bin_70-75",2D Platformer
"frozenset({'review_bin_70-75', 'Platformer', 'Precision Platformer'})",frozenset({'2D Platformer'}),0.0035903250188964475,0.03489543965734442,0.0020786092214663643,0.5789473684210527,16.590917727531824,1.0,0.001953323251419209,2.292123330813807,0.9431121378779257,0.057093425605536326,0.5637233012043227,0.31925707771233136,"Platformer, Precision Platformer, review_bin_70-75",2D Platformer
"frozenset({'review_bin_70-75', '2D Platformer', 'Precision Platformer'})",frozenset({'Platformer'}),0.002330561854371378,0.09139581758629378,0.0020786092214663643,0.891891891891892,9.758563525620728,1.0,0.0018656056153506632,8.404588687326791,0.8996225274399402,0.02268041237113402,0.8810173778631318,0.45731741389908176,"2D Platformer, Precision Platformer, review_bin_70-75",Platformer
"frozenset({'review_bin_70-75', 'Side Scroller', 'Precision Platformer'})",frozenset({'Platformer'}),0.001385739480977576,0.09139581758629378,0.001291257243638196,0.9318181818181819,10.195413821189149,1.0,0.001164606450812644,13.326194675401036,0.903168239453304,0.014113597246127367,0.9249598235386798,0.47297318463755406,"Precision Platformer, Side Scroller, review_bin_70-75",Platformer
"frozenset({'review_bin_70-75', 'Side Scroller', 'Precision Platformer'})",frozenset({'2D Platformer'}),0.001385739480977576,0.03489543965734442,0.0010393046107331821,0.75,21.4927797833935,1.0,0.0009909486222939295,3.8604182413706223,0.9547958454228167,0.029490616621983913,0.7409607100900666,0.3898916967509025,"Precision Platformer, Side Scroller, review_bin_70-75",2D Platformer
"frozenset({'review_bin_70-75', '2D Platformer', 'Platformer', 'Precision Platformer'})",frozenset({'Side Scroller'}),0.0020786092214663643,0.04028092718568909,0.0010393046107331821,0.5,12.412822517591868,1.0,0.0009555763040357936,1.9194381456286218,0.921353279050685,0.025152439024390245,0.4790142093000361,0.2629007036747459,"2D Platformer, Platformer, Precision Platformer, review_bin_70-75",Side Scroller
"frozenset({'review_bin_70-75', '2D Platformer', 'Side Scroller', 'Precision Platformer'})",frozenset({'Platformer'}),0.0010393046107331821,0.09139581758629378,0.0010393046107331821,1.0,10.941419710544452,1.0,0.0009443165161140181,inf,0.909549481383398,0.011371467953135768,1.0,0.5056857339765679,"2D Platformer, Precision Platformer, Side Scroller, review_bin_70-75",Platformer
